"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"793",2008,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"794",2008,"September","BL",28,"cm","Unknown","Gear is HnL",1,1
"795",2008,"September","BL",27,"cm","Unknown","Gear is HnL",1,1
"796",2008,"September","BL",28,"cm","Unknown","Gear is HnL",1,1
"797",2008,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"798",2008,"September","BL",29,"cm","Unknown","Gear is HnL",1,1
"799",2008,"September","BL",30,"cm","Unknown","Gear is HnL",1,1
"800",2008,"September","BL",28,"cm","Unknown","Gear is HnL",1,1
"801",2008,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"802",2008,"September","BL",30,"cm","Unknown","Gear is HnL",1,1
"803",2008,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"804",2008,"September","BL",21,"cm","Unknown","Gear is HnL",1,1
"805",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"806",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"807",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"808",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"809",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"810",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"811",2008,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"812",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"813",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"814",2008,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"815",2008,"August","BL",NA,"cm","Unknown","Gear is HnL",1,1
"816",2008,"August","BL",22,"cm","Unknown","Gear is HnL",1,1
"817",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"818",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"819",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"820",2008,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"821",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"822",2008,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"823",2008,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"824",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"825",2008,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"826",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"827",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"828",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"829",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"830",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"831",2010,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"832",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"833",2010,"July","BL",21,"cm","Unknown","Gear is HnL",0,1
"834",2010,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"835",2010,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"836",2010,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"837",2010,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"838",2010,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"839",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"840",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"841",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"842",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"843",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"844",2010,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"845",2009,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"846",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"847",2009,"July","BL",31,"cm","Unknown","Gear is HnL",0,1
"848",2009,"July","BL",34,"cm","Unknown","Gear is HnL",0,1
"849",2009,"July","BL",31,"cm","Unknown","Gear is HnL",0,1
"850",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"851",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"852",2009,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"853",2009,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"854",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"855",2009,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"856",2009,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"857",2009,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"858",2009,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"859",2009,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"860",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"861",2009,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"862",2009,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"863",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"864",2009,"July","BL",22,"cm","Unknown","Gear is HnL",0,1
"865",2009,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"866",2009,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"867",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"868",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"869",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"870",2009,"July","BL",31,"cm","Unknown","Gear is HnL",0,1
"871",2009,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"872",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"873",2009,"July","BL",31,"cm","Unknown","Gear is HnL",0,1
"874",2009,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"875",2009,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"876",2009,"July","BL",30,"cm","Unknown","Gear is HnL",0,1
"877",2009,"July","BL",31,"cm","Unknown","Gear is HnL",0,1
"878",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"879",2009,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"880",2009,"July","BL",21,"cm","Unknown","Gear is HnL",0,1
"881",2009,"July","BL",22,"cm","Unknown","Gear is HnL",0,1
"882",2009,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"883",2009,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"884",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"885",2009,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"886",2008,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"887",2008,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"888",2008,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"889",2008,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"890",2008,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"891",2008,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"892",2010,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"893",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"894",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"895",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"896",2010,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"897",2010,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"898",2010,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"899",2010,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"900",2010,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"901",2008,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"902",2008,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"903",2008,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"904",2008,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"905",2008,"August","BL",23,"cm","Unknown","Gear is HnL",0,1
"906",2008,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"907",2008,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"908",2008,"August","BL",22,"cm","Unknown","Gear is HnL",0,1
"909",2008,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"910",2009,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"911",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"912",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"913",2009,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"914",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"915",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"916",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"917",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"918",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"919",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"920",2008,"August","BL",22,"cm","Unknown","Gear is HnL",1,1
"921",2008,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"922",2008,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"923",2008,"August","BL",21,"cm","Unknown","Gear is HnL",1,1
"924",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"925",2008,"August","BL",21,"cm","Unknown","Gear is HnL",1,1
"926",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"927",2008,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"928",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"929",2008,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"930",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"931",2008,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"932",2008,"August","BL",20,"cm","Unknown","Gear is HnL",1,1
"933",2008,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"934",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"935",2008,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"936",2008,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"937",2008,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"938",2008,"August","BL",20,"cm","Unknown","Gear is HnL",1,1
"939",2008,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"940",2008,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"941",2008,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"942",2011,"August","BL",22,"cm","Unknown","Gear is HnL",1,1
"943",2011,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"944",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"945",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"946",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"947",2011,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"948",2011,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"949",2011,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"950",2011,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"951",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"952",2011,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"953",2011,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"954",2011,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"955",2011,"August","BL",31,"cm","Unknown","Gear is HnL",1,1
"956",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"957",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"958",2011,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"959",2011,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"960",2011,"August","BL",31,"cm","Unknown","Gear is HnL",1,1
"961",2011,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"962",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"963",2011,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"964",2011,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"965",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"966",2011,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"967",2011,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"968",2011,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"969",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"970",2011,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"971",2011,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"972",2010,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"973",2010,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"974",2010,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"975",2010,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"976",2010,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"977",2010,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"978",2010,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"979",2010,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"980",2010,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"981",2010,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"982",2010,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"983",2010,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"984",2010,"August","BL",31,"cm","Unknown","Gear is HnL",0,1
"985",2010,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"986",2009,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"987",2009,"July","BL",22,"cm","Unknown","Gear is HnL",0,1
"988",2009,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"989",2009,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"990",2009,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"991",2009,"July","BL",22,"cm","Unknown","Gear is HnL",0,1
"992",2009,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"993",2009,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"994",2009,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"995",2009,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"996",2009,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"997",2009,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"998",2009,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"999",2009,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"1000",2009,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"1001",2009,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"1002",2009,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"1003",2009,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"1004",2009,"July","BL",22,"cm","Unknown","Gear is HnL",0,1
"1005",2009,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"1006",2009,"July","BL",22,"cm","Unknown","Gear is HnL",0,1
"1007",2009,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"1008",2011,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"1009",2011,"August","BL",21,"cm","Unknown","Gear is HnL",1,1
"1010",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"1011",2011,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"1012",2011,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"1013",2011,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"1014",2011,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"1015",2011,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"1016",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"1017",2011,"August","BL",30,"cm","Unknown","Gear is HnL",1,1
"1018",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"1019",2010,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"1020",2010,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"1021",2010,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"1022",2010,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"1023",2010,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"1024",2010,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"1025",2010,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"1026",2010,"August","BL",23,"cm","Unknown","Gear is HnL",0,1
"1027",2010,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"1028",2010,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"1029",2010,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"1030",2010,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"1031",2010,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"1032",2010,"August","BL",27,"cm","Unknown","Gear is HnL",0,1
"1033",2010,"August","BL",25,"cm","Unknown","Gear is HnL",0,1
"1034",2010,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"1035",2008,"August","BL",29,"cm","Unknown","Gear is HnL",1,1
"1036",2008,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"1037",2009,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"1038",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1039",2009,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"1040",2009,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"1041",2009,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"1042",2009,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"1043",2009,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"1044",2009,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"1045",2009,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"1046",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1047",2009,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"1048",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1049",2009,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"1050",2009,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"1051",2009,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"1052",2010,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"1053",2010,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"1054",2010,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1055",2010,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1056",2010,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"1057",2010,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"1058",2010,"July","BL",29,"cm","Unknown","Gear is HnL",1,1
"1059",2010,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"1060",2010,"July","BL",21,"cm","Unknown","Gear is HnL",1,1
"1061",2010,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"1062",2010,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"1063",2010,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1064",2010,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1065",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1066",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1067",2009,"July","BL",22,"cm","Unknown","Gear is HnL",1,1
"1068",2009,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"1069",2009,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"1070",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1071",2009,"July","BL",30,"cm","Unknown","Gear is HnL",1,1
"1072",2009,"July","BL",30,"cm","Unknown","Gear is HnL",1,1
"1073",2009,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1074",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1075",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1076",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1077",2009,"July","BL",23,"cm","Unknown","Gear is HnL",1,1
"1078",2009,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1079",2009,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1080",2009,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1081",2009,"July","BL",30,"cm","Unknown","Gear is HnL",1,1
"1082",2009,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1083",2009,"July","BL",20,"cm","Unknown","Gear is HnL",1,1
"1084",2009,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1085",2009,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1086",2013,"August","BL",29,"cm","Unknown","Gear is HnL",0,1
"1087",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"1088",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"1089",2013,"August","BL",28,"cm","Unknown","Gear is HnL",0,1
"1090",2013,"August","BL",30,"cm","Unknown","Gear is HnL",0,1
"1091",2009,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"1092",2009,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"1093",2009,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"1094",2009,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"1095",2009,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"1096",2009,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"1097",2009,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"1098",2009,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"1099",2009,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1100",2009,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1101",2009,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"1102",2009,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"1103",2009,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"1104",2009,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"1105",2009,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1106",2009,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1107",2009,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"1108",2009,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"1109",2009,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"1110",2009,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"1111",2009,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"1112",2009,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"1113",2009,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1114",2009,"September","BL",22,"cm","Unknown","Gear is HnL",0,1
"1115",2009,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"1116",2009,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"1117",2009,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"1118",2009,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1119",2009,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"1120",2009,"September","BL",23,"cm","Unknown","Gear is HnL",0,1
"1121",2009,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1122",2009,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1123",2009,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"1124",2012,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"1125",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"1126",2012,"July","BL",23,"cm","Unknown","Gear is HnL",0,1
"1127",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"1128",2012,"July","BL",21,"cm","Unknown","Gear is HnL",0,1
"1129",2012,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"1130",2012,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"1131",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"1132",2012,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"1133",2012,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"1134",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"1135",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"1136",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"1137",2012,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"1138",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"1139",2012,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"1140",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"1141",2012,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"1142",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"1143",2012,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"1144",2012,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"1145",2012,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"1146",2012,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"1147",2012,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"1148",2012,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"1149",2012,"July","BL",27,"cm","Unknown","Gear is HnL",0,1
"1150",2012,"July","BL",29,"cm","Unknown","Gear is HnL",0,1
"1151",2012,"July","BL",24,"cm","Unknown","Gear is HnL",0,1
"1152",2012,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"1153",2012,"July","BL",26,"cm","Unknown","Gear is HnL",0,1
"1154",2012,"July","BL",25,"cm","Unknown","Gear is HnL",0,1
"1155",2012,"July","BL",21,"cm","Unknown","Gear is HnL",0,1
"1156",2013,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1157",2013,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"1158",2013,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"1159",2013,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"1160",2013,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"1161",2009,"July","BL",29,"cm","Unknown","Gear is HnL",1,1
"1162",2009,"July","BL",24,"cm","Unknown","Gear is HnL",1,1
"1163",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1164",2009,"July","BL",28,"cm","Unknown","Gear is HnL",1,1
"1165",2009,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"1166",2009,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"1167",2009,"July","BL",25,"cm","Unknown","Gear is HnL",1,1
"1168",2009,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"1169",2009,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"1170",2009,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"1171",2009,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"1172",2009,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"1173",2009,"September","BL",26,"cm","Unknown","Gear is HnL",1,1
"1174",2009,"September","BL",22,"cm","Unknown","Gear is HnL",1,1
"1175",2011,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"1176",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"1177",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"1178",2011,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"1179",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"1180",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"1181",2011,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"1182",2011,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"1183",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"1184",2011,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"1185",2011,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
