"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"1186",2013,"September","PB",34,"cm","Unknown","Gear is HnL",0,1
"1187",2013,"September","PB",13,"cm","Unknown","Gear is HnL",0,1
"1188",2013,"September","PB",19,"cm","Unknown","Gear is HnL",0,1
"1189",2011,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"1190",2011,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"1191",2011,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"1192",2011,"September","PB",19,"cm","Unknown","Gear is HnL",1,1
"1193",2011,"September","PB",34,"cm","Unknown","Gear is HnL",1,1
"1194",2011,"September","PB",33,"cm","Unknown","Gear is HnL",1,1
"1195",2011,"September","PB",32,"cm","Unknown","Gear is HnL",1,1
"1196",2009,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"1197",2012,"July","PB",22,"cm","Unknown","Gear is HnL",0,1
"1198",2010,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"1199",2008,"September","PB",21,"cm","Unknown","Gear is HnL",0,1
"1200",2008,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"1201",2008,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"1202",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1203",2008,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"1204",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1205",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1206",2008,"September","PB",34,"cm","Unknown","Gear is HnL",0,1
"1207",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1208",2008,"September","PB",20,"cm","Unknown","Gear is HnL",0,1
"1209",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1210",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1211",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1212",2008,"September","PB",21,"cm","Unknown","Gear is HnL",0,1
"1213",2010,"July","PB",33,"cm","Unknown","Gear is HnL",1,1
"1214",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"1215",2010,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
"1216",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"1217",2010,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
"1218",2010,"July","PB",24,"cm","Unknown","Gear is HnL",1,1
"1219",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"1220",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"1221",2010,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"1222",2010,"July","PB",28,"cm","Unknown","Gear is HnL",1,1
"1223",2010,"July","PB",26,"cm","Unknown","Gear is HnL",1,1
"1224",2010,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"1225",2010,"July","PB",23,"cm","Unknown","Gear is HnL",1,1
"1226",2012,"August","PB",23,"cm","Unknown","Gear is HnL",0,1
"1227",2012,"August","PB",31,"cm","Unknown","Gear is HnL",0,1
"1228",2012,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"1229",2012,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"1230",2012,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"1231",2012,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"1232",2012,"August","PB",35,"cm","Unknown","Gear is HnL",0,1
"1233",2009,"July","PB",35,"cm","Unknown","Gear is HnL",0,1
"1234",2012,"July","PB",35,"cm","Unknown","Gear is HnL",0,1
"1235",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1236",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1237",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1238",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1239",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1240",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1241",2008,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"1242",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1243",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1244",2008,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"1245",2008,"September","PB",36,"cm","Unknown","Gear is HnL",0,1
"1246",2008,"September","PB",35,"cm","Unknown","Gear is HnL",0,1
"1247",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1248",2008,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"1249",2008,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"1250",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1251",2008,"September","PB",37,"cm","Unknown","Gear is HnL",0,1
"1252",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1253",2008,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"1254",2008,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"1255",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1256",2008,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"1257",2008,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"1258",2008,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"1259",2008,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"1260",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1261",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1262",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1263",2008,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"1264",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1265",2008,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"1266",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1267",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1268",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1269",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1270",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1271",2008,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"1272",2008,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1273",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1274",2008,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"1275",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1276",2008,"September","PB",38,"cm","Unknown","Gear is HnL",0,1
"1277",2013,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"1278",2013,"September","PB",37,"cm","Unknown","Gear is HnL",0,1
"1279",2013,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"1280",2009,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"1281",2009,"July","PB",26,"cm","Unknown","Gear is HnL",0,1
"1282",2009,"July","PB",26,"cm","Unknown","Gear is HnL",0,1
"1283",2009,"July","PB",NA,"cm","Unknown","Gear is HnL",0,1
"1284",2009,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"1285",2009,"July","PB",25,"cm","Unknown","Gear is HnL",0,1
"1286",2009,"July","PB",28,"cm","Unknown","Gear is HnL",0,1
"1287",2009,"July","PB",33,"cm","Unknown","Gear is HnL",0,1
"1288",2009,"July","PB",28,"cm","Unknown","Gear is HnL",0,1
"1289",2009,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"1290",2009,"July","PB",29,"cm","Unknown","Gear is HnL",0,1
"1291",2009,"July","PB",28,"cm","Unknown","Gear is HnL",0,1
"1292",2009,"July","PB",33,"cm","Unknown","Gear is HnL",0,1
"1293",2009,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"1294",2009,"July","PB",32,"cm","Unknown","Gear is HnL",0,1
"1295",2007,"October","PB",32,"cm","Unknown","Gear is HnL",0,1
"1296",2007,"October","PB",36,"cm","Unknown","Gear is HnL",0,1
"1297",2007,"October","PB",27,"cm","Unknown","Gear is HnL",0,1
"1298",2007,"October","PB",18,"cm","Unknown","Gear is HnL",0,1
"1299",2007,"October","PB",28,"cm","Unknown","Gear is HnL",0,1
"1300",2011,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"1301",2011,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"1302",2011,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"1303",2011,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"1304",2011,"September","PB",22,"cm","Unknown","Gear is HnL",1,1
"1305",2011,"September","PB",21,"cm","Unknown","Gear is HnL",1,1
"1306",2011,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"1307",2011,"September","PB",24,"cm","Unknown","Gear is HnL",1,1
"1308",2011,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"1309",2011,"September","PB",36,"cm","Unknown","Gear is HnL",1,1
"1310",2008,"September","PB",35,"cm","Unknown","Gear is HnL",0,1
"1311",2008,"September","PB",33,"cm","Unknown","Gear is HnL",0,1
"1312",2008,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"1313",2008,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"1314",2008,"September","PB",32,"cm","Unknown","Gear is HnL",0,1
"1315",2008,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"1316",2012,"July","PB",32,"cm","Unknown","Gear is HnL",0,1
"1317",2012,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"1318",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"1319",2010,"July","PB",25,"cm","Unknown","Gear is HnL",1,1
"1320",2010,"July","PB",22,"cm","Unknown","Gear is HnL",1,1
"1321",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"1322",2010,"July","PB",22,"cm","Unknown","Gear is HnL",1,1
"1323",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"1324",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"1325",2010,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
"1326",2010,"July","PB",21,"cm","Unknown","Gear is HnL",1,1
"1327",2010,"July","PB",27,"cm","Unknown","Gear is HnL",1,1
"1328",2010,"July","PB",29,"cm","Unknown","Gear is HnL",1,1
"1329",2010,"July","PB",30,"cm","Unknown","Gear is HnL",1,1
