"","Year","Month","Site","Length","LengthType","Sex","Special","MPA","FisheryDependent"
"395",2011,"August","BL",26,"cm","Unknown","Gear is HnL",0,1
"396",2011,"August","BL",24,"cm","Unknown","Gear is HnL",0,1
"397",2010,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"398",2010,"September","BL",22,"cm","Unknown","Gear is HnL",1,1
"399",2010,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"400",2010,"September","BL",22,"cm","Unknown","Gear is HnL",1,1
"401",2010,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"402",2010,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"403",2010,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"404",2010,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"405",2010,"September","BL",18,"cm","Unknown","Gear is HnL",1,1
"406",2010,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"407",2010,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"408",2010,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"409",2010,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"410",2010,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"411",2010,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"412",2010,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"413",2010,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"414",2010,"September","BL",20,"cm","Unknown","Gear is HnL",1,1
"415",2010,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"416",2010,"September","BL",24,"cm","Unknown","Gear is HnL",1,1
"417",2010,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"418",2010,"September","BL",23,"cm","Unknown","Gear is HnL",1,1
"419",2008,"July","PL",28,"cm","Unknown","Gear is HnL",0,1
"420",2008,"July","PL",24,"cm","Unknown","Gear is HnL",0,1
"421",2008,"July","PL",24,"cm","Unknown","Gear is HnL",0,1
"422",2008,"July","PL",24,"cm","Unknown","Gear is HnL",0,1
"423",2008,"July","PL",30,"cm","Unknown","Gear is HnL",0,1
"424",2008,"July","PL",24,"cm","Unknown","Gear is HnL",0,1
"425",2008,"July","PL",26,"cm","Unknown","Gear is HnL",0,1
"426",2009,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"427",2009,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"428",2009,"August","PL",27,"cm","Unknown","Gear is HnL",0,1
"429",2009,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"430",2009,"August","PL",23,"cm","Unknown","Gear is HnL",0,1
"431",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"432",2012,"September","PL",24,"cm","Unknown","Gear is HnL",0,1
"433",2012,"September","PL",22,"cm","Unknown","Gear is HnL",0,1
"434",2012,"September","PL",24,"cm","Unknown","Gear is HnL",0,1
"435",2012,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"436",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"437",2012,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"438",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"439",2012,"September","PL",24,"cm","Unknown","Gear is HnL",0,1
"440",2012,"September","PL",25,"cm","Unknown","Gear is HnL",0,1
"441",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"442",2012,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"443",2012,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"444",2012,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"445",2012,"September","PL",28,"cm","Unknown","Gear is HnL",0,1
"446",2012,"September","PL",29,"cm","Unknown","Gear is HnL",0,1
"447",2012,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"448",2012,"September","PL",27,"cm","Unknown","Gear is HnL",0,1
"449",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"450",2010,"September","BL",31,"cm","Unknown","Gear is HnL",0,1
"451",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"452",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"453",2010,"September","BL",23,"cm","Unknown","Gear is HnL",0,1
"454",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"455",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"456",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"457",2010,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"458",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"459",2010,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"460",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"461",2010,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"462",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"463",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"464",2010,"September","BL",24,"cm","Unknown","Gear is HnL",0,1
"465",2010,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"466",2010,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"467",2010,"September","BL",22,"cm","Unknown","Gear is HnL",0,1
"468",2010,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"469",2010,"September","BL",26,"cm","Unknown","Gear is HnL",0,1
"470",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"471",2010,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"472",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"473",2010,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"474",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"475",2010,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"476",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"477",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"478",2010,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"479",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"480",2010,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"481",2010,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"482",2011,"August","PL",30,"cm","Unknown","Gear is HnL",0,1
"483",2011,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"484",2011,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"485",2011,"August","PL",29,"cm","Unknown","Gear is HnL",0,1
"486",2011,"August","PL",28,"cm","Unknown","Gear is HnL",0,1
"487",2011,"August","PL",26,"cm","Unknown","Gear is HnL",0,1
"488",2011,"August","PL",31,"cm","Unknown","Gear is HnL",0,1
"489",2007,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"490",2007,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"491",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"492",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"493",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"494",2007,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"495",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"496",2007,"August","PB",22,"cm","Unknown","Gear is HnL",1,1
"497",2007,"August","PB",21,"cm","Unknown","Gear is HnL",1,1
"498",2007,"August","PB",17,"cm","Unknown","Gear is HnL",1,1
"499",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"500",2007,"August","PB",24,"cm","Unknown","Gear is HnL",1,1
"501",2007,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"502",2007,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"503",2007,"August","PB",20,"cm","Unknown","Gear is HnL",1,1
"504",2007,"August","PB",18,"cm","Unknown","Gear is HnL",1,1
"505",2007,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"506",2007,"August","PB",25,"cm","Unknown","Gear is HnL",1,1
"507",2007,"August","PB",23,"cm","Unknown","Gear is HnL",1,1
"508",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"509",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"510",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"511",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"512",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"513",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"514",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"515",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"516",2007,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"517",2007,"September","AN",26,"cm","Unknown","Gear is HnL",0,1
"518",2013,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"519",2013,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"520",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"521",2007,"August","PB",29,"cm","Unknown","Gear is HnL",0,1
"522",2007,"August","PB",32,"cm","Unknown","Gear is HnL",0,1
"523",2008,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"524",2013,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"525",2013,"July","BL",26,"cm","Unknown","Gear is HnL",1,1
"526",2013,"July","BL",27,"cm","Unknown","Gear is HnL",1,1
"527",2013,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"528",2007,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"529",2007,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"530",2007,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"531",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"532",2007,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"533",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"534",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"535",2007,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"536",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"537",2007,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"538",2013,"July","PB",27,"cm","Unknown","Gear is HnL",0,1
"539",2013,"July","PB",25,"cm","Unknown","Gear is HnL",0,1
"540",2008,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"541",2008,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"542",2008,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"543",2008,"September","PB",25,"cm","Unknown","Gear is HnL",1,1
"544",2008,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"545",2008,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"546",2008,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"547",2008,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"548",2008,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"549",2008,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"550",2008,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"551",2008,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"552",2008,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"553",2008,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"554",2008,"September","PB",23,"cm","Unknown","Gear is HnL",1,1
"555",2011,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"556",2011,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"557",2011,"August","PB",28,"cm","Unknown","Gear is HnL",0,1
"558",2007,"August","PB",27,"cm","Unknown","Gear is HnL",0,1
"559",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"560",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"561",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"562",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"563",2007,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"564",2007,"August","PB",21,"cm","Unknown","Gear is HnL",0,1
"565",2007,"August","PB",24,"cm","Unknown","Gear is HnL",0,1
"566",2007,"August","PB",22,"cm","Unknown","Gear is HnL",0,1
"567",2007,"August","PB",30,"cm","Unknown","Gear is HnL",0,1
"568",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"569",2007,"August","PB",18,"cm","Unknown","Gear is HnL",0,1
"570",2007,"August","PB",26,"cm","Unknown","Gear is HnL",0,1
"571",2007,"October","PB",30,"cm","Unknown","Gear is HnL",0,1
"572",2007,"October","PB",24,"cm","Unknown","Gear is HnL",0,1
"573",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"574",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"575",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"576",2007,"October","PB",22,"cm","Unknown","Gear is HnL",0,1
"577",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"578",2007,"October","PB",24,"cm","Unknown","Gear is HnL",0,1
"579",2007,"October","PB",25,"cm","Unknown","Gear is HnL",0,1
"580",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"581",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"582",2007,"October","PB",26,"cm","Unknown","Gear is HnL",0,1
"583",2007,"September","PL",32,"cm","Unknown","Gear is HnL",1,1
"584",2007,"September","PL",22,"cm","Unknown","Gear is HnL",1,1
"585",2007,"September","PL",26,"cm","Unknown","Gear is HnL",1,1
"586",2007,"September","PL",29,"cm","Unknown","Gear is HnL",1,1
"587",2007,"September","PL",26,"cm","Unknown","Gear is HnL",1,1
"588",2007,"September","PL",25,"cm","Unknown","Gear is HnL",1,1
"589",2007,"September","PL",25,"cm","Unknown","Gear is HnL",1,1
"590",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"591",2007,"September","PL",28,"cm","Unknown","Gear is HnL",1,1
"592",2009,"July","PL",31,"cm","Unknown","Gear is HnL",0,1
"593",2009,"September","PB",27,"cm","Unknown","Gear is HnL",1,1
"594",2009,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"595",2009,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"596",2009,"September","PB",26,"cm","Unknown","Gear is HnL",1,1
"597",2009,"September","PB",28,"cm","Unknown","Gear is HnL",1,1
"598",2010,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"599",2010,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"600",2010,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"601",2010,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"602",2010,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"603",2010,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"604",2010,"August","AN",26,"cm","Unknown","Gear is HnL",1,1
"605",2010,"August","AN",28,"cm","Unknown","Gear is HnL",1,1
"606",2010,"August","AN",30,"cm","Unknown","Gear is HnL",1,1
"607",2010,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"608",2010,"August","AN",29,"cm","Unknown","Gear is HnL",1,1
"609",2010,"August","AN",27,"cm","Unknown","Gear is HnL",1,1
"610",2009,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"611",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"612",2009,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"613",2009,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"614",2009,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"615",2009,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"616",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"617",2009,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"618",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"619",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"620",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"621",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"622",2009,"August","BL",22,"cm","Unknown","Gear is HnL",1,1
"623",2009,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"624",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"625",2009,"August","BL",22,"cm","Unknown","Gear is HnL",1,1
"626",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"627",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"628",2009,"August","BL",28,"cm","Unknown","Gear is HnL",1,1
"629",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"630",2009,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"631",2009,"August","BL",19,"cm","Unknown","Gear is HnL",1,1
"632",2009,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"633",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"634",2009,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"635",2009,"August","BL",26,"cm","Unknown","Gear is HnL",1,1
"636",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"637",2009,"August","BL",27,"cm","Unknown","Gear is HnL",1,1
"638",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"639",2009,"August","BL",21,"cm","Unknown","Gear is HnL",1,1
"640",2009,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"641",2009,"August","BL",25,"cm","Unknown","Gear is HnL",1,1
"642",2009,"August","BL",23,"cm","Unknown","Gear is HnL",1,1
"643",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"644",2009,"August","BL",24,"cm","Unknown","Gear is HnL",1,1
"645",2009,"September","BL",27,"cm","Unknown","Gear is HnL",1,1
"646",2009,"September","BL",28,"cm","Unknown","Gear is HnL",1,1
"647",2009,"September","BL",28,"cm","Unknown","Gear is HnL",1,1
"648",2009,"September","BL",22,"cm","Unknown","Gear is HnL",1,1
"649",2009,"September","BL",29,"cm","Unknown","Gear is HnL",1,1
"650",2009,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"651",2009,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"652",2009,"September","BL",25,"cm","Unknown","Gear is HnL",1,1
"653",2009,"September","BL",28,"cm","Unknown","Gear is HnL",1,1
"654",2009,"September","BL",30,"cm","Unknown","Gear is HnL",1,1
"655",2008,"July","BL",28,"cm","Unknown","Gear is HnL",0,1
"656",2012,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"657",2012,"August","PB",26,"cm","Unknown","Gear is HnL",1,1
"658",2012,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"659",2012,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"660",2012,"August","PB",32,"cm","Unknown","Gear is HnL",1,1
"661",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"662",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"663",2012,"August","PB",30,"cm","Unknown","Gear is HnL",1,1
"664",2012,"August","PB",28,"cm","Unknown","Gear is HnL",1,1
"665",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"666",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"667",2012,"August","PB",27,"cm","Unknown","Gear is HnL",1,1
"668",2010,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"669",2010,"August","PL",21,"cm","Unknown","Gear is HnL",1,1
"670",2010,"August","PL",23,"cm","Unknown","Gear is HnL",1,1
"671",2010,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"672",2010,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"673",2010,"August","PL",24,"cm","Unknown","Gear is HnL",1,1
"674",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"675",2010,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"676",2010,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"677",2010,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"678",2010,"August","PL",23,"cm","Unknown","Gear is HnL",1,1
"679",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"680",2010,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"681",2010,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"682",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"683",2010,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"684",2010,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"685",2010,"August","PL",28,"cm","Unknown","Gear is HnL",1,1
"686",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"687",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"688",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"689",2007,"September","PB",24,"cm","Unknown","Gear is HnL",0,1
"690",2007,"September","PB",32,"cm","Unknown","Gear is HnL",0,1
"691",2007,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"692",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"693",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"694",2007,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"695",2007,"September","PB",23,"cm","Unknown","Gear is HnL",0,1
"696",2007,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"697",2007,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"698",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"699",2007,"September","PB",26,"cm","Unknown","Gear is HnL",0,1
"700",2007,"September","PB",31,"cm","Unknown","Gear is HnL",0,1
"701",2007,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"702",2009,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"703",2009,"September","PB",25,"cm","Unknown","Gear is HnL",0,1
"704",2009,"September","PB",22,"cm","Unknown","Gear is HnL",0,1
"705",2009,"September","PB",30,"cm","Unknown","Gear is HnL",0,1
"706",2009,"September","PB",27,"cm","Unknown","Gear is HnL",0,1
"707",2009,"September","PB",28,"cm","Unknown","Gear is HnL",0,1
"708",2009,"September","PB",29,"cm","Unknown","Gear is HnL",0,1
"709",2007,"September","AN",24,"cm","Unknown","Gear is HnL",1,1
"710",2007,"September","AN",27,"cm","Unknown","Gear is HnL",1,1
"711",2007,"September","AN",33,"cm","Unknown","Gear is HnL",1,1
"712",2008,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"713",2008,"September","BL",30,"cm","Unknown","Gear is HnL",0,1
"714",2008,"September","BL",27,"cm","Unknown","Gear is HnL",0,1
"715",2008,"September","BL",25,"cm","Unknown","Gear is HnL",0,1
"716",2008,"September","BL",29,"cm","Unknown","Gear is HnL",0,1
"717",2008,"September","BL",28,"cm","Unknown","Gear is HnL",0,1
"718",2008,"September","BL",21,"cm","Unknown","Gear is HnL",0,1
"719",2012,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"720",2012,"August","PL",31,"cm","Unknown","Gear is HnL",1,1
"721",2012,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"722",2012,"August","PL",30,"cm","Unknown","Gear is HnL",1,1
"723",2008,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"724",2008,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"725",2008,"August","PL",29,"cm","Unknown","Gear is HnL",1,1
"726",2008,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"727",2008,"August","PL",25,"cm","Unknown","Gear is HnL",1,1
"728",2008,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
"729",2008,"August","PL",27,"cm","Unknown","Gear is HnL",1,1
"730",2008,"August","PL",26,"cm","Unknown","Gear is HnL",1,1
